Column1,Column2,Column3,Column4,Column5,Column6,Column7
PVSYST v6.66,,,,,,
,File,File date,Description,,,
Project,Sertão .PRJ,00/00/00 00h00,Sertão,,,
Geographical Site,Sertao PV_MN71.SIT,00/00/00 00h00,Sertao PV,Brazil,South_America,
Meteo data,Sertao PV_MN71_SYN.MET,00/00/00 00h00,Sertao PV,"Meteonorm 7.1 (1900-1900), Sat=100%",Synthetic,
Simulation variant,Sertão .VC1,00/00/00 00h00,New simulation variant,,,
Simulation date,,03/11/17 10h14,,,,
,,,,,,
Simulation:,Hourly values, from 01/01/90, to 31/12/90,,,
,,,,,,
date,GlobHor,GlobEff,GlobInc,T Amb,WindVel,EArrMPP
    ,W/m²,W/m²,W/m²,°C,m/s,W
,,,,,,
18/01/1990 17:00,101.19,104.08,116.56,30.05,4.4,3422606
18/01/1990 18:00,0.3968,0,0.3963,28.87,3.0001,0
18/01/1990 19:00,0,0,0,27.97,4.1001,0
18/01/1990 20:00,0,0,0,27.06,3.2,0
18/01/1990 21:00,0,0,0,26.16,3.5,0
18/01/1990 22:00,0,0,0,25.26,4.1001,0
18/01/1990 23:00,0,0,0,24.36,3.2,0
19/01/1990 00:00,0,0,0,23.6,4.7999,0
19/01/1990 01:00,0,0,0,22.77,1.3,0
19/01/1990 02:00,0,0,0,22.33,0.8001,0
19/01/1990 03:00,0,0,0,21.88,0.9001,0
19/01/1990 04:00,0,0,0,21.57,1.3,0
19/01/1990 05:00,0.5051,0,0.5037,21.51,0.9001,0
19/01/1990 06:00,148.59,154.22,181.43,22.67,1.7001,5324755
19/01/1990 07:00,416.6,490.5,515.81,24.49,1.3999,16510680
19/01/1990 08:00,680.6,723.71,743.83,26.46,2.1,23168712
19/01/1990 09:00,899.3,928.68,942.5,28.33,3.2,28139502
19/01/1990 10:00,1053.4,1076.9,1085.8,29.99,3.5,31133947
19/01/1990 11:00,1133.7,1154.8,1161,31.34,7.4001,32423571
19/01/1990 12:00,1131.5,1152.6,1158.8,32.34,6.7,32192663
19/01/1990 13:00,1050.8,1074.4,1083.2,32.95,3.7999,30562266
19/01/1990 14:00,894.71,924.15,938.01,33.17,3.7999,27308391
19/01/1990 15:00,674.59,717.83,737.96,32.93,3.0001,22266333
19/01/1990 16:00,410.81,484.92,510.14,32.11,2.4999,15756847
19/01/1990 17:00,144.61,149.45,176.47,30.83,3.7999,4967758
19/01/1990 18:00,0.3066,0,0.2972,29.43,3.0001,0
19/01/1990 19:00,0,0,0,28.51,4.1001,0
19/01/1990 20:00,0,0,0,27.58,2.4999,0
19/01/1990 21:00,0,0,0,26.66,1.7001,0
19/01/1990 22:00,0,0,0,25.73,3.0001,0
19/01/1990 23:00,0,0,0,24.8,2.1,0
20/01/1990 00:00,0,0,0,24.24,1.3,0
20/01/1990 01:00,0,0,0,23.63,1.1,0
20/01/1990 02:00,0,0,0,23.3,1,0
20/01/1990 03:00,0,0,0,22.98,0.4999,0
20/01/1990 04:00,0,0,0,22.74,0.2,0
20/01/1990 05:00,0.3066,0,0.2972,22.71,0.3999,0
20/01/1990 06:00,112.81,116.25,131.35,23.63,0.2,3957038
20/01/1990 07:00,275.09,283.83,296.69,24.84,0.7001,9750421
20/01/1990 08:00,568.3,596.07,615.03,26.67,2.1,19526099
20/01/1990 09:00,691.2,703.91,722.01,28.18,1.3,22431658
20/01/1990 10:00,776,780.25,799.63,29.41,1.7001,24319993
20/01/1990 11:00,942.2,950.69,967.74,30.69,1.5999,28288889
20/01/1990 12:00,867.9,873.73,891.49,31.48,2.4999,26376800
20/01/1990 13:00,615.5,604.64,624.77,31.6,5.1001,19306337
20/01/1990 14:00,479.21,469.38,486.99,31.38,5.1001,15340903
20/01/1990 15:00,367.7,355.96,369.92,30.9,6.3001,11827153
20/01/1990 16:00,255.4,258.68,270.03,30.22,8.1999,8679842
20/01/1990 17:00,95.401,96.653,107.6,29.29,5.1001,3177490
20/01/1990 18:00,0.3066,0,0.2972,28.28,1.7001,0
20/01/1990 19:00,0,0,0,27.76,0.6001,0
20/01/1990 20:00,0,0,0,27.25,0.7001,0
20/01/1990 21:00,0,0,0,26.73,0.4999,0
20/01/1990 22:00,0,0,0,26.22,0.2,0
20/01/1990 23:00,0,0,0,25.7,0.1,0
21/01/1990 00:00,0,0,0,25.3,0.7001,0
21/01/1990 01:00,0,0,0,24.75,1.5999,0
21/01/1990 02:00,0,0,0,24.95,1.9001,0
21/01/1990 03:00,0,0,0,24.85,3.0001,0
21/01/1990 04:00,0,0,0,24.79,4.4,0
21/01/1990 05:00,0.3066,0,0.2972,24.8,3.5,0
21/01/1990 06:00,35.606,33.392,34.924,25.15,3.2,1019991
21/01/1990 07:00,126.41,109.71,114.12,25.86,3.5,3687570
21/01/1990 08:00,279.21,265.24,276.26,26.96,5.5,9032068
21/01/1990 09:00,288.8,270.56,282.2,27.66,5.1001,9182281
21/01/1990 10:00,235.81,221.59,231.38,27.96,3.2,7514357
21/01/1990 11:00,347.6,333.2,347.26,28.48,5.5,11220542
21/01/1990 12:00,451.19,433.4,451.69,29.13,9.4999,14389498
21/01/1990 13:00,425.49,408.87,425.53,29.58,6.7,13588808
21/01/1990 14:00,587.4,586.46,605.28,30.25,4.4,18912287
21/01/1990 15:00,398,394,409.05,30.47,2.4999,13062937
21/01/1990 16:00,331.3,369.15,386.86,30.55,3.0001,12268814
21/01/1990 17:00,150.99,154.62,174.6,30.19,1.9001,5160087
21/01/1990 18:00,3.4993,0,3.4994,29.54,1.7001,0
21/01/1990 19:00,0,0,0,28.71,2.1,0
21/01/1990 20:00,0,0,0,27.87,3.2,0
21/01/1990 21:00,0,0,0,27.04,2.3,0
21/01/1990 22:00,0,0,0,26.21,4.1001,0
21/01/1990 23:00,0,0,0,25.38,3.0001,0
22/01/1990 00:00,0,0,0,24.51,3.2,0
22/01/1990 01:00,0,0,0,23.6,1.3,0
22/01/1990 02:00,0,0,0,23.11,3.7999,0
22/01/1990 03:00,0,0,0,22.63,1.5999,0
22/01/1990 04:00,0,0,0,22.29,1,0
22/01/1990 05:00,0.3968,0,0.3963,22.24,0.9001,0
22/01/1990 06:00,128,132.45,154.29,23.29,0.1,4538651
22/01/1990 07:00,371.31,432.89,455.52,24.99,0.1,14653127
22/01/1990 08:00,610.11,645.79,664.99,26.85,0.1,20948823
22/01/1990 09:00,809.89,832.77,848.04,28.62,0.2999,25763229
22/01/1990 10:00,955.91,972.53,984.94,30.21,0.3999,28855857
22/01/1990 11:00,1030.9,1047.2,1058.7,31.51,0.2999,30256782
22/01/1990 12:00,1036.9,1050.9,1061.7,32.49,0.3999,30165465
22/01/1990 13:00,964.6,982.21,994.03,33.09,0.6001,28611857
22/01/1990 14:00,826,850.26,864.86,33.33,0.8001,25556048
22/01/1990 15:00,631.3,666.2,685.34,33.17,2.6999,20858155
22/01/1990 16:00,388.5,452.56,476.22,32.43,3.0001,14752148
22/01/1990 17:00,140.89,146.2,169.56,31.25,5.5,4847285
22/01/1990 18:00,0.7937,0,0.7937,29.93,8.1999,0
22/01/1990 19:00,0,0,0,29.02,3.0001,0
22/01/1990 20:00,0,0,0,28.1,2.4999,0
22/01/1990 21:00,0,0,0,27.18,0.9001,0
22/01/1990 22:00,0,0,0,26.27,1.1,0
22/01/1990 23:00,0,0,0,25.35,0.9001,0
23/01/1990 00:00,0,0,0,24.73,1.9001,0
23/01/1990 01:00,0,0,0,24.09,0.6001,0
23/01/1990 02:00,0,0,0,23.77,0.1,0
23/01/1990 03:00,0,0,0,23.44,0.3999,0
23/01/1990 04:00,0,0,0,23.23,0.2999,0
23/01/1990 05:00,2.3088,0,2.3037,23.25,0.6001,0
23/01/1990 06:00,135.5,139.5,163.95,24.16,0.2999,4770294
23/01/1990 07:00,478.5,534.81,561.94,26.05,0.2,17751332
23/01/1990 08:00,526.9,545.16,563.8,27.16,0.7001,17969867
23/01/1990 09:00,736.61,750.54,767.98,28.4,0.7001,23664061
23/01/1990 10:00,782.69,786.1,804.87,29.34,1.3999,24480298
23/01/1990 11:00,688.41,675.81,697.29,29.81,0.2999,21480758
23/01/1990 12:00,451.39,434.19,451.99,29.76,0.7001,14371346
23/01/1990 13:00,550.8,538.62,557.82,29.86,0.8001,17544502
23/01/1990 14:00,158.21,147.16,153.66,29.08,0.7001,4929180
23/01/1990 15:00,57.396,51.905,54.132,28.22,0.2999,1639768
23/01/1990 16:00,35.498,29.889,31.096,27.47,0.2999,890116
23/01/1990 17:00,13.005,12.012,12.564,26.78,0.1,297696
23/01/1990 18:00,0.3968,0,0.3963,26.17,0,0
23/01/1990 19:00,0,0,0,25.58,0,0
23/01/1990 20:00,0,0,0,24.99,0.1,0
23/01/1990 21:00,0,0,0,24.4,0,0
23/01/1990 22:00,0,0,0,23.81,0.1,0
23/01/1990 23:00,0,0,0,23.22,0.2,0
24/01/1990 00:00,0,0,0,22.68,0,0
24/01/1990 01:00,0,0,0,22.08,0,0
24/01/1990 02:00,0,0,0,21.74,0,0
24/01/1990 03:00,0,0,0,21.41,0,0
24/01/1990 04:00,0,0,0,21.16,0.1,0
24/01/1990 05:00,0.7937,0,0.7937,21.1,0.4999,0
24/01/1990 06:00,127.2,131.16,153.53,21.82,0.4999,4522280
24/01/1990 07:00,380.31,440.67,464.41,23.07,1.3,15033127
24/01/1990 08:00,773.71,802,827.97,24.88,1.3,25460125
24/01/1990 09:00,793.41,810.33,828.24,25.99,0.9001,25535155
24/01/1990 10:00,769.9,766.78,786.49,26.66,0.3999,24306264
24/01/1990 11:00,667.59,654.12,675.74,26.94,0.2999,21176981
24/01/1990 12:00,625.4,605.42,628.27,27.06,0.3999,19763009
24/01/1990 13:00,576.9,563.9,584.01,27.07,0.9001,18538255
24/01/1990 14:00,232.7,217.81,227.25,26.38,1.3999,7438867
24/01/1990 15:00,61.4,55.631,58.023,25.48,2.6999,1790971
24/01/1990 16:00,67.497,57.683,60.017,24.72,2.4999,1869294
24/01/1990 17:00,13.799,12.745,13.329,23.98,1.5999,324965
24/01/1990 18:00,0.3968,0,0.3963,23.31,0.9001,0
24/01/1990 19:00,0,0,0,23.03,1.1,0
24/01/1990 20:00,0,0,0,22.74,1.3,0
24/01/1990 21:00,0,0,0,22.46,1.1,0
24/01/1990 22:00,0,0,0,22.17,2.1,0
24/01/1990 23:00,0,0,0,21.89,0.9001,0
25/01/1990 00:00,0,0,0,21.95,2.1,0
25/01/1990 01:00,0,0,0,22.11,0.4999,0
25/01/1990 02:00,0,0,0,22.22,0.6001,0
25/01/1990 03:00,0,0,0,22.31,0.2,0
25/01/1990 04:00,0,0,0,22.37,0.4999,0
25/01/1990 05:00,0.1984,0,0.1982,22.41,0.8001,0
25/01/1990 06:00,10.895,10.058,10.519,22.37,1.9001,239135
25/01/1990 07:00,145.1,127.91,133.11,23.58,1.3999,4371878
25/01/1990 08:00,212.81,196.21,204.57,24.48,0.6001,6752376
25/01/1990 09:00,149.21,138.81,144.99,24.21,1.1,4744759
25/01/1990 10:00,209.29,196.85,205.61,25.07,0.2999,6756720
25/01/1990 11:00,395.8,379.86,395.81,26.03,0.6001,12877878
25/01/1990 12:00,455.79,437.73,456.26,26.86,0.2,14680169
25/01/1990 13:00,375.09,355.16,370.4,27.31,0.3999,12000684
25/01/1990 14:00,376,354.76,369.83,27.68,0.2999,11966908
25/01/1990 15:00,338.3,325.15,338.26,27.92,0.2999,10985217
25/01/1990 16:00,320.69,342.01,358.53,28.09,1.3,11529084
25/01/1990 17:00,84.092,83.726,90.693,27.65,1,2750583
25/01/1990 18:00,2.9041,0,2.8982,27.07,1.3999,0
25/01/1990 19:00,0,0,0,26.56,0.4999,0
25/01/1990 20:00,0,0,0,26.05,0.8001,0
25/01/1990 21:00,0,0,0,25.54,0.7001,0
25/01/1990 22:00,0,0,0,25.03,0.4999,0
25/01/1990 23:00,0,0,0,24.52,0.8001,0
26/01/1990 00:00,0,0,0,23.84,0.2,0
26/01/1990 01:00,0,0,0,23.09,0.2999,0
26/01/1990 02:00,0,0,0,22.68,1.9001,0
26/01/1990 03:00,0,0,0,22.28,2.1,0
26/01/1990 04:00,0,0,0,21.98,0.2,0
26/01/1990 05:00,0.3066,0,0.2972,21.92,0.1,0
26/01/1990 06:00,106.89,109.32,124.81,22.82,0.2999,3724412
26/01/1990 07:00,365.5,413.34,435.04,24.64,0.3999,14048101
26/01/1990 08:00,541.2,559.05,577.95,26.31,0.3999,18460427
26/01/1990 09:00,637.4,635.31,654.71,27.63,1.3999,20570216
26/01/1990 10:00,611.89,598.82,619.26,28.42,2.4999,19441811
26/01/1990 11:00,693.01,679.22,700.97,29.17,2.4999,21643904
26/01/1990 12:00,803.99,796.61,817.68,29.96,5.8999,24671582
26/01/1990 13:00,723.09,716.35,736.98,30.41,3.2,22516039
26/01/1990 14:00,709.21,717.59,735.48,30.72,4.7999,22513767
26/01/1990 15:00,519.59,526.84,545.1,30.65,3.5,17127807
26/01/1990 16:00,406.21,458.42,482.25,30.29,3.0001,15084926
26/01/1990 17:00,153.3,159.46,186.68,29.38,4.7999,5345818
26/01/1990 18:00,1.4971,0,1.4972,28.25,5.1001,0
26/01/1990 19:00,0,0,0,27.51,2.6999,0
26/01/1990 20:00,0,0,0,26.77,1.9001,0
26/01/1990 21:00,0,0,0,26.04,1.1,0
26/01/1990 22:00,0,0,0,25.3,0.3999,0
26/01/1990 23:00,0,0,0,24.56,1,0
27/01/1990 00:00,0,0,0,24.21,1.5999,0
27/01/1990 01:00,0,0,0,23.84,2.4999,0
27/01/1990 02:00,0,0,0,23.65,2.1,0
27/01/1990 03:00,0,0,0,23.46,4.1001,0
27/01/1990 04:00,0,0,0,23.32,5.1001,0
27/01/1990 05:00,0.5051,0,0.5037,23.31,5.5,0
27/01/1990 06:00,103,103.72,115.75,24.25,5.8999,3502194
27/01/1990 07:00,167.7,156.21,162.78,24.95,5.5,5340784
27/01/1990 08:00,117.8,107.57,112.21,25.06,4.1001,3625334
27/01/1990 09:00,314.6,295.96,308.73,25.85,5.5,10114227
27/01/1990 10:00,552.6,539.44,558.72,27.11,4.1001,17802090
27/01/1990 11:00,362.3,347.36,362.08,27.5,3.2,11735364
27/01/1990 12:00,437.79,420.12,438.05,27.96,4.7999,14049301
27/01/1990 13:00,445.6,428.37,445.77,28.29,5.5,14287976
27/01/1990 14:00,528.5,517.57,536.1,28.78,4.7999,17003709
27/01/1990 15:00,372.69,359.7,374.03,28.88,3.2,12060477
27/01/1990 16:00,197.01,186.8,194.84,28.57,2.3,6306186
27/01/1990 17:00,159.8,163.54,182.71,28.21,5.5,5515760
27/01/1990 18:00,5.3933,0,5.3934,27.55,6.7,0
27/01/1990 19:00,0,0,0,26.95,3.2,0
27/01/1990 20:00,0,0,0,26.21,2.6999,0
27/01/1990 21:00,0,0,0,25.76,1.9001,0
27/01/1990 22:00,0,0,0,25.16,3.7999,0
27/01/1990 23:00,0,0,0,24.56,2.4999,0
28/01/1990 00:00,0,0,0,24.06,3.5,0
28/01/1990 01:00,0,0,0,23.56,1.7001,0
28/01/1990 02:00,0,0,0,23.03,2.4999,0
28/01/1990 03:00,0,0,0,23.05,2.3,0
28/01/1990 04:00,0,0,0,22.84,3.7999,0
28/01/1990 05:00,0.1984,0,0.1982,22.88,7.4001,0
28/01/1990 06:00,10.3,0,9.9384,22.88,4.1001,0
28/01/1990 07:00,30.899,26.175,27.238,23.11,3.2,779818
28/01/1990 08:00,72.908,66.38,69.248,23.37,3.5,2188721
28/01/1990 09:00,69.193,64.311,67.188,23.52,2.3,2113973
28/01/1990 10:00,589.99,577.16,596.61,25.18,0.7001,19103169
28/01/1990 11:00,473.99,455.33,474.54,26.07,0.2999,15290545
28/01/1990 12:00,470.5,452.32,471.08,26.73,0.9001,15149168
28/01/1990 13:00,458.5,441.01,458.79,27.21,0.3999,14759652
28/01/1990 14:00,573.51,563.44,582.34,27.81,1.3999,18459058
28/01/1990 15:00,421,415.07,430.93,28.04,1.3,13884191
28/01/1990 16:00,379.69,422.58,444.51,28.18,0.7001,14112734
28/01/1990 17:00,130.3,136.16,157.06,27.78,0.3999,4576643
28/01/1990 18:00,0.3968,0,0.3963,27.15,0.8001,0
28/01/1990 19:00,0,0,0,26.57,2.6999,0
28/01/1990 20:00,0,0,0,26,1.7001,0
28/01/1990 21:00,0,0,0,25.42,0.3999,0
28/01/1990 22:00,0,0,0,24.85,1,0
28/01/1990 23:00,0,0,0,24.27,0.6001,0
29/01/1990 00:00,0,0,0,23.73,1,0
29/01/1990 01:00,0,0,0,23.18,2.1,0
29/01/1990 02:00,0,0,0,22.9,1.7001,0
29/01/1990 03:00,0,0,0,22.63,3.0001,0
29/01/1990 04:00,0,0,0,22.45,1.7001,0
29/01/1990 05:00,0.9019,0,0.9,22.46,1,0
29/01/1990 06:00,137.9,139.63,159.16,23.46,0.9001,4789698
29/01/1990 07:00,286.6,301.51,316.51,24.52,1.9001,10362426
29/01/1990 08:00,471.9,475.02,492.39,25.72,2.1,15933859
29/01/1990 09:00,626.7,622.23,641.75,26.9,1.5999,20266646
29/01/1990 10:00,1120.1,1130.2,1146.5,28.89,1.3,32405710
29/01/1990 11:00,724.1,717.7,735.38,29.48,0.9001,22658876
29/01/1990 12:00,275.99,264.7,275.6,29.1,0.2999,8926246
29/01/1990 13:00,752.8,745.77,765.77,29.58,0.7001,23396387
29/01/1990 14:00,236.1,221.68,231.37,28.95,0.9001,7483670
29/01/1990 15:00,52.995,48.339,50.437,28.03,0.4999,1518278
29/01/1990 16:00,32.305,27.671,28.803,27.21,0.6001,816032
29/01/1990 17:00,66.794,64.703,68.884,26.59,2.1,2098221
29/01/1990 18:00,0.3968,0,0.3963,25.93,1.3999,0
29/01/1990 19:00,0,0,0,25.42,1.1,0
29/01/1990 20:00,0,0,0,24.9,0.9001,0
29/01/1990 21:00,0,0,0,24.39,1.1,0
29/01/1990 22:00,0,0,0,23.87,2.6999,0
29/01/1990 23:00,0,0,0,23.36,5.1001,0
30/01/1990 00:00,0,0,0,22.85,5.8999,0
30/01/1990 01:00,0,0,0,22.29,4.1001,0
30/01/1990 02:00,0,0,0,21.99,2.4999,0
30/01/1990 03:00,0,0,0,21.69,3.0001,0
30/01/1990 04:00,0,0,0,21.47,0.8001,0
30/01/1990 05:00,0.5952,0,0.5953,21.43,0.2,0
30/01/1990 06:00,108.7,111.15,128.69,22.36,0.3999,3797479
30/01/1990 07:00,378.11,422.1,445.5,24.27,0.2999,14354850
30/01/1990 08:00,550.6,565.09,584.3,25.98,0.8001,18670381
30/01/1990 09:00,664.51,660.92,680.42,27.41,0.8001,21320478
30/01/1990 10:00,620.6,606.61,627,28.2,0.6001,19688591
30/01/1990 11:00,705.8,688.38,712.32,28.98,0.2,21916992
30/01/1990 12:00,699.9,682.38,706.33,29.54,0.2,21690719
30/01/1990 13:00,606.9,592.25,612.89,29.78,1.1,19123488
30/01/1990 14:00,588.3,581.57,600.94,29.92,1,18801192
30/01/1990 15:00,448.99,442.66,459.44,29.75,0.6001,14635600
30/01/1990 16:00,328.11,354.96,373.04,29.29,1,11884444
30/01/1990 17:00,111.8,115.81,129.75,28.38,1.7001,3857341
30/01/1990 18:00,0.3968,0,0.3963,27.35,1.9001,0
30/01/1990 19:00,0,0,0,26.53,4.1001,0
30/01/1990 20:00,0,0,0,25.72,1.1,0
30/01/1990 21:00,0,0,0,24.91,2.1,0
30/01/1990 22:00,0,0,0,24.09,2.4999,0
30/01/1990 23:00,0,0,0,23.28,1.3,0
31/01/1990 00:00,0,0,0,22.73,3.0001,0
31/01/1990 01:00,0,0,0,22.13,2.1,0
31/01/1990 02:00,0,0,0,21.79,3.0001,0
31/01/1990 03:00,0,0,0,21.46,1,0
31/01/1990 04:00,0,0,0,21.22,0.9001,0
31/01/1990 05:00,0.1984,0,0.1984,21.16,0.3999,0
31/01/1990 06:00,100.9,102.62,116.45,22.01,0.2999,3498318
31/01/1990 07:00,320.01,348.68,367.46,23.56,0.4999,11991465
31/01/1990 08:00,537.99,551.13,569.96,25.29,1.3999,18310685
31/01/1990 09:00,707.8,713.08,730.45,26.91,1.5999,22826006
31/01/1990 10:00,852.41,855.37,871.36,28.41,1.3999,26356006
31/01/1990 11:00,913,912.44,929.07,29.62,1.3,27565286
31/01/1990 12:00,918.61,918.01,934.64,30.52,0.3999,27563120
31/01/1990 13:00,821.09,821.8,838.38,31.01,0.1,25171108
31/01/1990 14:00,698.09,701.28,719.13,31.17,0.3999,22025310
31/01/1990 15:00,517.59,525.61,544.02,30.92,0.3999,17068969
31/01/1990 16:00,350.09,383.96,404.12,30.27,1.3999,12757011
31/01/1990 17:00,118.4,123.82,140.82,29.17,2.6999,4120771
31/01/1990 18:00,0.7035,0,0.7018,27.96,2.6999,0
31/01/1990 19:00,0,0,0,27.53,3.5,0
31/01/1990 20:00,0,0,0,27.09,2.3,0
31/01/1990 21:00,0,0,0,26.66,0.3999,0
31/01/1990 22:00,0,0,0,26.22,0.4999,0
31/01/1990 23:00,0,0,0,25.79,0.2999,0
01/02/1990 00:00,0,0,0,25.69,1.3,0
01/02/1990 01:00,0,0,0,25.54,0.1,0
01/02/1990 02:00,0,0,0,25.24,1.9001,0
01/02/1990 03:00,0,0,0,25.49,1.1,0
01/02/1990 04:00,0,0,0,25.45,0.7001,0
01/02/1990 05:00,0.1082,0,0.1082,25.45,2.9001,0
01/02/1990 06:00,17.1,15.84,16.566,25.61,1.9001,424270
01/02/1990 07:00,51.498,44.376,46.192,25.87,1.1,1395894
01/02/1990 08:00,91.704,84.06,87.718,26.18,2.2,2780959
01/02/1990 09:00,127.71,119.33,124.71,26.5,0.2999,4014255
01/02/1990 10:00,153.9,144.97,151.56,26.8,0.2999,4904479
01/02/1990 11:00,163.4,154.45,161.48,27.03,0.8001,5229550
01/02/1990 12:00,154.1,145.63,152.27,27.18,0.7001,4919243
01/02/1990 13:00,166.99,157.44,164.57,27.29,0.7001,5327080
01/02/1990 14:00,147.69,138.22,144.45,27.39,3.2,4656512
01/02/1990 15:00,98.901,90.918,94.894,27.28,2.4,3006679
01/02/1990 16:00,58.298,50.765,52.858,27.25,2.4,1607722
01/02/1990 17:00,20.599,19.029,19.895,26.91,3.5999,527140
01/02/1990 18:00,0.3968,0,0.3963,26.36,4.7999,0
01/02/1990 19:00,0,0,0,25.49,2.4,0
01/02/1990 20:00,0,0,0,26.25,1.9001,0
01/02/1990 21:00,0,0,0,26.19,2.5999,0
01/02/1990 22:00,0,0,0,26.07,1.4999,0
01/02/1990 23:00,0,0,0,25.88,1.1,0
02/02/1990 00:00,0,0,0,25.7,0.2,0
02/02/1990 01:00,0,0,0,25.51,0.1,0
02/02/1990 02:00,0,0,0,25.41,0,0
02/02/1990 03:00,0,0,0,25.31,1.4999,0
02/02/1990 04:00,0,0,0,25.16,1.1,0
02/02/1990 05:00,0.1082,0,0.0991,25.23,1.4999,0
02/02/1990 06:00,23.503,21.866,22.868,25.43,1.4999,625837
02/02/1990 07:00,67.407,58.532,60.933,25.75,3.5999,1890207
02/02/1990 08:00,109.09,100.26,104.64,26.09,6.7,3351531
02/02/1990 09:00,145.6,136.24,142.38,26.42,3.2,4607824
02/02/1990 10:00,181.6,171.31,179.07,26.74,3.5999,5822569
02/02/1990 11:00,193.6,183.21,191.51,27,2.5999,6227712
02/02/1990 12:00,182.99,173.17,181.02,27.16,3.2,5875716
02/02/1990 13:00,196.59,185.67,194.01,27.32,2.5999,6303370
02/02/1990 14:00,180.3,169.06,176.69,27.41,1.4999,5727078
02/02/1990 15:00,124.89,115.17,120.22,27.39,4.3,3852662
02/02/1990 16:00,75.109,65.886,68.609,27.25,1.4999,2133001
02/02/1990 17:00,19.607,18.091,18.914,27,0.3999,495857
02/02/1990 18:00,0.3968,0,0.3963,26.71,0.8001,0
02/02/1990 19:00,0,0,0,26.47,1.4999,0
02/02/1990 20:00,0,0,0,25.97,0.2999,0
02/02/1990 21:00,0,0,0,25.89,0.2,0
02/02/1990 22:00,0,0,0,25.75,0.2,0
02/02/1990 23:00,0,0,0,24.78,0,0
03/02/1990 00:00,0,0,0,24.88,0.1,0
03/02/1990 01:00,0,0,0,23.32,0.1,0
03/02/1990 02:00,0,0,0,24.05,0,0
03/02/1990 03:00,0,0,0,24.94,0,0
03/02/1990 04:00,0,0,0,24.97,0,0
03/02/1990 05:00,0.1082,0,0.1082,24.94,0.2999,0
03/02/1990 06:00,9.596,0,9.2432,25.1,0.3999,0
03/02/1990 07:00,30.394,26.154,27.23,25.1,0.3999,772196
03/02/1990 08:00,51.804,47.469,49.546,25.16,1,1508233
03/02/1990 09:00,69.896,65.305,68.254,25.49,1.7001,2129970
03/02/1990 10:00,84.308,79.395,83.024,24.86,0.7001,2633010
03/02/1990 11:00,91.199,86.166,90.122,25.4,0.3999,2865138
03/02/1990 12:00,90.008,85.054,88.96,25.78,0.2999,2821057
03/02/1990 13:00,83.893,79.04,82.655,25.8,0.4999,2609256
03/02/1990 14:00,71.592,66.964,69.993,25.61,0.3999,2187023
03/02/1990 15:00,54.005,49.631,51.814,25.89,1.1,1578406
03/02/1990 16:00,32.793,28.526,29.708,25.36,1.9001,852153
03/02/1990 17:00,11.598,10.64,11.123,25.7,0.8001,254866
03/02/1990 18:00,0.3968,0,0.3963,25.61,0.8001,0
03/02/1990 19:00,0,0,0,25.44,0.1,0
03/02/1990 20:00,0,0,0,25.25,0.4999,0
03/02/1990 21:00,0,0,0,25.06,0.6001,0
03/02/1990 22:00,0,0,0,24.87,0.1,0
03/02/1990 23:00,0,0,0,24.69,1.1,0
04/02/1990 00:00,0,0,0,23.71,0.8001,0
04/02/1990 01:00,0,0,0,22.54,1.1,0
04/02/1990 02:00,0,0,0,21.86,1.4999,0
04/02/1990 03:00,0,0,0,21.17,1.4999,0
04/02/1990 04:00,0,0,0,20.65,1.9001,0
04/02/1990 05:00,0.1082,0,0.1082,20.45,0.6001,0
04/02/1990 06:00,112.5,114.14,135.19,21.01,0.4999,3927792
04/02/1990 07:00,353.9,388.03,411.37,22.15,1.3,13376442
04/02/1990 08:00,603.7,618.81,638.81,23.47,1.1,20501438
04/02/1990 09:00,817.7,825.39,840.63,24.75,0.6001,26087719
04/02/1990 10:00,966.1,970.35,982.34,25.88,0.8001,29487517
04/02/1990 11:00,1046.4,1048.7,1059.3,26.78,8.1999,31094041
04/02/1990 12:00,1051,1053.3,1063.8,27.42,3.5999,31082829
04/02/1990 13:00,977.19,981.21,992.96,27.75,3.8999,29441068
04/02/1990 14:00,837.8,845.16,859.87,27.8,2.9001,26184695
04/02/1990 15:00,635.4,649.65,669.19,27.51,1.3,20991245
04/02/1990 16:00,389.2,421.58,445.62,26.77,2.4,14173950
04/02/1990 17:00,138.49,145.15,168.31,25.67,2.4,4936262
04/02/1990 18:00,0.7035,0,0.7018,24.48,0.3999,0
04/02/1990 19:00,0,0,0,23.77,0,0
04/02/1990 20:00,0,0,0,23.05,0.2,0
04/02/1990 21:00,0,0,0,22.34,0.7001,0
04/02/1990 22:00,0,0,0,21.63,0.3999,0
04/02/1990 23:00,0,0,0,20.92,0.2,0
05/02/1990 00:00,0,0,0,21.32,0.3999,0
05/02/1990 01:00,0,0,0,21.78,0.4999,0
05/02/1990 02:00,0,0,0,22.03,3.5999,0
05/02/1990 03:00,0,0,0,22.29,5.3001,0
05/02/1990 04:00,0,0,0,22.48,2.9001,0
05/02/1990 05:00,0.1082,0,0.1082,22.53,2.9001,0
05/02/1990 06:00,27.796,25.925,27.11,22.92,3.5999,771859
05/02/1990 07:00,67.605,59.156,61.6,23.41,1.7001,1932555
05/02/1990 08:00,81.602,75.142,78.447,23.76,0.6001,2495304
05/02/1990 09:00,169.9,159.48,166.69,24.42,0.4999,5468479
05/02/1990 10:00,278.81,264.03,275.87,25.31,0.6001,9058567
